data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2024-01-01 11:01:00,Dia,627,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Pix,38,5,5,False,2024,1
2024-01-01 11:13:00,Dia,4654,Self-service,Self-service,Pudim de leite,Abacaxi com hortelã,39.99,Crédito,39,7,5,True,2024,1
2024-01-01 12:44:00,Dia,4088,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,36,5,5,False,2024,1
2024-01-01 13:51:00,Dia,1978,Self-service,Self-service,Picolé / sorvete simples,Água,34.49,Débito,38,7,5,False,2024,1
2024-01-01 13:36:00,Dia,1828,Self-service,Self-service,Pudim de leite,Fanta Laranja,37.99,Refeição,33,5,5,False,2024,1
2024-01-01 13:10:00,Dia,5216,Self-service,Self-service,Nenhuma,Sprite,32.0,Pix,39,10,4,False,2024,1
2024-01-01 12:29:00,Dia,5454,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Pix,38,6,5,False,2024,1
2024-01-01 11:14:00,Dia,3236,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Crédito,39,10,5,False,2024,1
2024-01-01 14:56:00,Dia,1100,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,38,7,5,False,2024,1
2024-01-01 15:25:00,Dia,589,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,37,5,5,False,2024,1
2024-01-01 12:40:00,Dia,4444,Self-service,Self-service,Picolé / sorvete simples,Pepsi,36.49,Refeição,38,7,4,False,2024,1
2024-01-01 11:43:00,Dia,218,Self-service,Self-service,Nenhuma,Pepsi,38.0,Pix,35,5,5,False,2024,1
2024-01-01 11:46:00,Dia,5806,Self-service,Self-service,Nenhuma,Guaraná,38.0,Débito,31,10,5,False,2024,1
2024-01-01 15:12:00,Dia,5752,Self-service,Self-service,Mousse de maracujá,Laranja,39.99,Débito,37,5,4,False,2024,1
2024-01-01 13:15:00,Dia,1833,Self-service,Self-service,Pudim de leite,Coca-Cola,37.99,Refeição,38,6,4,False,2024,1
2024-01-01 15:10:00,Dia,1095,Self-service,Self-service,Picolé / sorvete simples,Nenhuma,30.49,Refeição,33,10,5,False,2024,1
2024-01-01 13:28:00,Dia,3034,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Crédito,39,9,4,False,2024,1
2024-01-01 11:45:00,Dia,403,Self-service,Self-service,Nenhuma,Água,30.0,Dinheiro,31,9,4,False,2024,1
2024-01-01 12:34:00,Dia,4301,Self-service,Self-service,Picolé / sorvete simples,Fanta Uva,36.49,Crédito,31,10,5,False,2024,1
2024-01-01 14:55:00,Dia,193,Self-service,Self-service,Nenhuma,Água,30.0,Crédito,36,10,5,False,2024,1
2024-01-01 12:12:00,Dia,2684,Self-service,Self-service,Picolé / sorvete simples,Fanta Uva,36.49,Crédito,31,8,5,False,2024,1
2024-01-01 11:03:00,Dia,1103,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Refeição,33,6,5,False,2024,1
2024-01-01 14:57:00,Dia,2231,Self-service,Self-service,Picolé / sorvete simples,Fanta Uva,36.49,Crédito,38,10,5,False,2024,1
2024-01-01 13:13:00,Dia,5835,Self-service,Self-service,Nenhuma,Pepsi,38.0,Crédito,39,8,5,False,2024,1
2024-01-01 12:03:00,Dia,1304,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,33,8,4,False,2024,1
2024-01-01 12:37:00,Dia,5053,Self-service,Self-service,Nenhuma,Pepsi,32.0,Débito,35,7,4,False,2024,1
2024-01-01 12:16:00,Dia,4252,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Refeição,31,5,5,False,2024,1
2024-01-01 11:04:00,Dia,1933,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Dinheiro,33,7,5,False,2024,1
2024-01-01 15:45:00,Dia,3044,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Dinheiro,38,5,5,False,2024,1
2024-01-01 11:56:00,Dia,4853,Self-service,Self-service,Pudim de leite,Maracujá,39.99,Crédito,39,6,5,False,2024,1
2024-01-01 13:32:00,Dia,2804,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Dinheiro,31,10,5,False,2024,1
2024-01-01 11:21:00,Dia,4608,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,36,9,3,False,2024,1
2024-01-01 12:34:00,Dia,3146,Self-service,Self-service,Mousse de chocolate,Guaraná Antarctica,37.99,Crédito,35,5,5,False,2024,1
2024-01-01 12:42:00,Dia,2292,Self-service,Self-service,Picolé / sorvete simples,Nenhuma,30.49,Pix,33,6,4,False,2024,1
2024-01-01 14:01:00,Dia,2066,Self-service,Self-service,Mousse de chocolate,Sprite,37.99,Dinheiro,33,7,4,False,2024,1
2024-01-01 14:55:00,Dia,1366,Self-service,Self-service,Picolé / sorvete simples,Abacaxi com hortelã,38.49,Crédito,33,6,3,False,2024,1
2024-01-01 13:17:00,Dia,3445,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,40,9,5,False,2024,1
2024-01-01 15:21:00,Dia,2073,Self-service,Self-service,Nenhuma,Água,30.0,Crédito,34,5,4,False,2024,1
2024-01-01 13:27:00,Dia,591,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,30,10,5,False,2024,1
2024-01-01 15:43:00,Dia,5230,Self-service,Self-service,Nenhuma,Acerola,34.0,Débito,40,7,5,False,2024,1
2024-01-01 11:46:00,Dia,724,Self-service,Self-service,Nenhuma,Acerola,34.0,Débito,34,9,4,False,2024,1
2024-01-01 14:43:00,Dia,2321,Self-service,Self-service,Nenhuma,Fanta,38.0,Débito,30,7,5,False,2024,1
2024-01-01 15:38:00,Dia,42,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,32,10,4,False,2024,1
2024-01-01 15:21:00,Dia,3939,Self-service,Self-service,Mousse de maracujá,Guaraná Antarctica,37.99,Crédito,30,6,4,False,2024,1
2024-01-01 11:29:00,Dia,4057,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,36,6,4,False,2024,1
2024-01-01 11:49:00,Dia,1597,Self-service,Self-service,Nenhuma,Água,30.0,Débito,30,9,4,False,2024,1
2024-01-01 14:08:00,Dia,2516,Self-service,Self-service,Nenhuma,Água,30.0,Débito,37,9,5,False,2024,1
2024-01-01 14:53:00,Dia,5595,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Débito,33,10,5,False,2024,1
2024-01-01 14:40:00,Dia,5389,Self-service,Self-service,Picolé / sorvete simples,Fanta Laranja,36.49,Crédito,38,5,4,False,2024,1
2024-01-01 12:45:00,Dia,320,Self-service,Self-service,Picolé / sorvete simples,Fanta,42.49,Crédito,36,8,4,False,2024,1
2024-01-01 11:54:00,Dia,4791,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,36,8,5,False,2024,1
2024-01-01 15:57:00,Dia,3018,Self-service,Self-service,Mousse de maracujá,Fanta Uva,37.99,Crédito,40,8,5,False,2024,1
2024-01-01 12:39:00,Dia,5480,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,40,5,4,False,2024,1
2024-01-01 14:11:00,Dia,3665,Self-service,Self-service,Picolé / sorvete simples,Fanta Laranja,36.49,Pix,36,7,5,False,2024,1
2024-01-01 13:53:00,Dia,951,Self-service,Self-service,Pudim de leite,Fanta Laranja,37.99,Crédito,31,10,3,False,2024,1
2024-01-01 12:12:00,Dia,5751,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Pix,39,6,5,False,2024,1
2024-01-01 13:10:00,Dia,1769,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Pix,32,7,4,False,2024,1
2024-01-01 13:36:00,Dia,1552,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,33,5,5,False,2024,1
2024-01-01 12:06:00,Dia,2168,Self-service,Self-service,Nenhuma,Laranja,34.0,Pix,39,5,5,False,2024,1
2024-01-01 13:04:00,Dia,2836,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,35,10,5,False,2024,1
2024-01-01 12:27:00,Dia,1146,Self-service,Self-service,Mousse de chocolate,Água,35.99,Pix,37,8,5,False,2024,1
2024-01-01 13:54:00,Dia,340,Self-service,Self-service,Pudim de leite,Fanta Uva,37.99,Débito,40,8,5,False,2024,1
2024-01-01 13:11:00,Dia,1680,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Dinheiro,34,9,3,False,2024,1
2024-01-01 11:15:00,Dia,2402,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Pix,37,8,5,False,2024,1
2024-01-01 12:25:00,Dia,5407,Self-service,Self-service,Nenhuma,Fanta,38.0,Débito,35,8,4,False,2024,1
2024-01-01 13:44:00,Dia,4263,Self-service,Self-service,Nenhuma,Sprite,32.0,Crédito,31,10,5,False,2024,1
2024-01-01 12:12:00,Dia,5316,Self-service,Self-service,Picolé / sorvete simples,Pepsi,42.49,Refeição,33,7,4,False,2024,1
2024-01-01 11:45:00,Dia,5853,Self-service,Self-service,Nenhuma,Água,30.0,Débito,32,10,5,False,2024,1
2024-01-01 11:36:00,Dia,1021,Self-service,Self-service,Picolé / sorvete simples,Coca-Cola,36.49,Crédito,37,5,5,False,2024,1
2024-01-01 11:36:00,Dia,3308,Self-service,Self-service,Nenhuma,Pepsi,32.0,Refeição,31,6,4,False,2024,1
2024-01-01 15:38:00,Dia,3218,Self-service,Self-service,Nenhuma,Fanta,38.0,Refeição,34,9,4,False,2024,1
