data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2024-11-01 12:17:00,Dia,1609,Self-service,Self-service,Picolé / sorvete simples,Fanta Laranja,36.49,Dinheiro,36,9,5,False,2024,11
2024-11-01 12:23:00,Dia,1331,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Débito,36,8,5,False,2024,11
2024-11-01 11:44:00,Dia,5342,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,35,10,4,False,2024,11
2024-11-01 14:44:00,Dia,3323,Self-service,Self-service,Mousse de chocolate,Fanta,43.99,Crédito,31,8,5,False,2024,11
2024-11-01 13:07:00,Dia,266,Self-service,Self-service,Pudim de leite,Coca-Cola,43.99,Dinheiro,33,10,5,False,2024,11
2024-11-01 13:15:00,Dia,4626,Self-service,Self-service,Mousse de maracujá,Guaraná Antarctica,37.99,Débito,37,10,5,False,2024,11
2024-11-01 13:23:00,Dia,997,Self-service,Self-service,Nenhuma,Sprite,32.0,Dinheiro,33,5,4,False,2024,11
2024-11-01 15:18:00,Dia,1200,Self-service,Self-service,Mousse de chocolate,Coca-Cola,43.99,Dinheiro,36,7,4,False,2024,11
2024-11-01 12:28:00,Dia,5541,Self-service,Self-service,Mousse de maracujá,Pepsi,37.99,Crédito,37,6,3,False,2024,11
2024-11-01 15:38:00,Dia,5626,Self-service,Self-service,Mousse de maracujá,Pepsi,37.99,Crédito,40,5,5,False,2024,11
2024-11-01 14:08:00,Dia,3513,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Pix,33,8,4,True,2024,11
2024-11-01 11:19:00,Dia,3475,Self-service,Self-service,Mousse de chocolate,Fanta Uva,37.99,Dinheiro,35,8,5,False,2024,11
2024-11-01 15:08:00,Dia,2903,Self-service,Self-service,Nenhuma,Fanta,38.0,Crédito,37,6,5,False,2024,11
2024-11-01 14:37:00,Dia,3984,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Débito,36,8,4,False,2024,11
2024-11-01 12:45:00,Dia,5440,Self-service,Self-service,Nenhuma,Pepsi,38.0,Pix,37,6,4,False,2024,11
2024-11-01 11:04:00,Dia,3047,Self-service,Self-service,Nenhuma,Maracujá,34.0,Crédito,31,9,5,False,2024,11
2024-11-01 14:00:00,Dia,4135,Self-service,Self-service,Nenhuma,Sprite,32.0,Dinheiro,30,10,5,False,2024,11
2024-11-01 13:11:00,Dia,3789,Self-service,Self-service,Mousse de maracujá,Água,35.99,Débito,40,9,5,False,2024,11
2024-11-01 13:00:00,Dia,5299,Self-service,Self-service,Mousse de maracujá,Fanta Laranja,37.99,Débito,37,7,4,False,2024,11
2024-11-01 13:04:00,Dia,5536,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Pix,35,10,4,False,2024,11
2024-11-01 14:16:00,Dia,4117,Self-service,Self-service,Pudim de leite,Nenhuma,31.99,Dinheiro,34,8,5,False,2024,11
2024-11-01 14:00:00,Dia,4853,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,31,6,5,False,2024,11
2024-11-01 12:17:00,Dia,5959,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Pix,39,8,5,False,2024,11
2024-11-01 11:06:00,Dia,982,Self-service,Self-service,Mousse de maracujá,Laranja,39.99,Débito,33,5,4,False,2024,11
