data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2025-05-01 12:54:00,Dia,1963,Self-service,Self-service,Nenhuma,Fanta,38.0,Crédito,31,9,5,False,2025,5
2025-05-01 13:28:00,Dia,3106,Self-service,Self-service,Mousse de maracujá,Pepsi,37.99,Pix,31,5,4,False,2025,5
2025-05-01 14:26:00,Dia,5950,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Débito,36,6,5,False,2025,5
2025-05-01 12:32:00,Dia,3721,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,38,5,3,False,2025,5
2025-05-01 11:20:00,Dia,5395,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Pix,40,8,5,False,2025,5
2025-05-01 13:00:00,Dia,5106,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,36,8,5,False,2025,5
2025-05-01 13:49:00,Dia,4750,Self-service,Self-service,Mousse de chocolate,Água,35.99,Crédito,31,5,5,False,2025,5
2025-05-01 13:44:00,Dia,1344,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Dinheiro,32,8,5,False,2025,5
2025-05-01 13:45:00,Dia,2741,Self-service,Self-service,Picolé / sorvete simples,Pepsi,36.49,Dinheiro,34,5,5,False,2025,5
2025-05-01 12:06:00,Dia,736,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,31,9,4,False,2025,5
2025-05-01 15:48:00,Dia,1016,Self-service,Self-service,Picolé / sorvete simples,Acerola,38.49,Crédito,37,6,3,False,2025,5
2025-05-01 13:56:00,Dia,5416,Self-service,Self-service,Mousse de maracujá,Pepsi,43.99,Dinheiro,33,9,5,False,2025,5
2025-05-01 12:47:00,Dia,2069,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,40,9,5,False,2025,5
2025-05-01 12:21:00,Dia,234,Self-service,Self-service,Pudim de leite,Água,35.99,Refeição,40,8,5,False,2025,5
2025-05-01 14:11:00,Dia,3169,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,38,6,4,False,2025,5
2025-05-01 13:25:00,Dia,2281,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Crédito,39,9,5,False,2025,5
2025-05-01 11:39:00,Dia,495,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Dinheiro,34,10,4,False,2025,5
2025-05-01 12:34:00,Dia,1066,Self-service,Self-service,Pudim de leite,Acerola,39.99,Pix,33,9,4,False,2025,5
2025-05-01 15:09:00,Dia,453,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,39,5,5,False,2025,5
2025-05-01 15:52:00,Dia,929,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,38,6,5,False,2025,5
2025-05-01 12:45:00,Dia,177,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Pix,31,10,4,False,2025,5
2025-05-01 11:08:00,Dia,5818,Self-service,Self-service,Nenhuma,Coca-Cola,38.0,Pix,40,5,4,False,2025,5
2025-05-01 15:07:00,Dia,1256,Self-service,Self-service,Mousse de maracujá,Guaraná Antarctica,37.99,Débito,39,7,5,False,2025,5
2025-05-01 12:20:00,Dia,175,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,34,7,4,False,2025,5
2025-05-01 13:09:00,Dia,662,Self-service,Self-service,Picolé / sorvete simples,Guaraná,42.49,Refeição,32,8,5,False,2025,5
2025-05-01 13:57:00,Dia,4434,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Débito,34,6,5,False,2025,5
2025-05-01 14:43:00,Dia,4142,Self-service,Self-service,Nenhuma,Maracujá,34.0,Pix,37,10,4,False,2025,5
2025-05-01 13:24:00,Dia,4842,Self-service,Self-service,Nenhuma,Sprite,32.0,Crédito,40,7,5,False,2025,5
2025-05-01 14:41:00,Dia,5400,Self-service,Self-service,Nenhuma,Pepsi,38.0,Crédito,33,9,4,False,2025,5
2025-05-01 15:31:00,Dia,2964,Self-service,Self-service,Nenhuma,Sprite,32.0,Crédito,39,8,5,False,2025,5
2025-05-01 12:01:00,Dia,70,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Débito,35,8,5,False,2025,5
2025-05-01 13:11:00,Dia,3957,Self-service,Self-service,Nenhuma,Maracujá,34.0,Pix,40,9,5,False,2025,5
2025-05-01 11:02:00,Dia,5504,Self-service,Self-service,Nenhuma,Laranja,34.0,Débito,37,7,5,False,2025,5
2025-05-01 15:36:00,Dia,4208,Self-service,Self-service,Picolé / sorvete simples,Coca-Cola,42.49,Débito,30,7,4,False,2025,5
2025-05-01 11:55:00,Dia,250,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Crédito,40,8,4,False,2025,5
2025-05-01 12:28:00,Dia,2246,Self-service,Self-service,Nenhuma,Água,30.0,Pix,31,9,5,False,2025,5
2025-05-01 15:22:00,Dia,4211,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,39,5,5,False,2025,5
2025-05-01 11:22:00,Dia,5424,Self-service,Self-service,Nenhuma,Fanta,38.0,Crédito,30,10,5,False,2025,5
2025-05-01 13:13:00,Dia,5903,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,36,6,5,False,2025,5
2025-05-01 14:59:00,Dia,2224,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,31,7,5,False,2025,5
2025-05-01 14:51:00,Dia,3744,Self-service,Self-service,Nenhuma,Pepsi,32.0,Débito,36,5,4,False,2025,5
2025-05-01 13:09:00,Dia,5981,Self-service,Self-service,Mousse de maracujá,Abacaxi com hortelã,39.99,Pix,39,6,3,False,2025,5
2025-05-01 13:52:00,Dia,69,Self-service,Self-service,Nenhuma,Acerola,34.0,Refeição,31,8,5,False,2025,5
2025-05-01 15:14:00,Dia,612,Self-service,Self-service,Nenhuma,Pepsi,38.0,Refeição,40,8,5,False,2025,5
2025-05-01 15:32:00,Dia,3830,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Dinheiro,37,5,5,False,2025,5
2025-05-01 12:02:00,Dia,5238,Self-service,Self-service,Nenhuma,Água,30.0,Pix,36,6,5,False,2025,5
2025-05-01 11:45:00,Dia,5618,Self-service,Self-service,Nenhuma,Maracujá,34.0,Crédito,30,5,5,False,2025,5
2025-05-01 12:09:00,Dia,5902,Self-service,Self-service,Nenhuma,Água,30.0,Pix,36,9,5,False,2025,5
2025-05-01 13:17:00,Dia,4377,Self-service,Self-service,Mousse de maracujá,Fanta Uva,37.99,Débito,37,5,4,False,2025,5
2025-05-01 13:13:00,Dia,3861,Self-service,Self-service,Pudim de leite,Fanta Uva,37.99,Débito,38,7,4,False,2025,5
2025-05-01 11:09:00,Dia,298,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Refeição,30,6,5,False,2025,5
2025-05-01 15:56:00,Dia,5233,Self-service,Self-service,Nenhuma,Sprite,32.0,Crédito,34,6,4,False,2025,5
