data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2024-10-01 13:07:00,Dia,4551,Self-service,Self-service,Picolé / sorvete simples,Abacaxi com hortelã,38.49,Pix,30,5,5,False,2024,10
2024-10-01 15:44:00,Dia,4822,Self-service,Self-service,Picolé / sorvete simples,Coca-Cola,36.49,Crédito,33,5,5,False,2024,10
2024-10-01 15:59:00,Dia,5223,Self-service,Self-service,Pudim de leite,Água,35.99,Débito,32,8,5,False,2024,10
2024-10-01 11:22:00,Dia,1706,Self-service,Self-service,Mousse de chocolate,Pepsi,37.99,Crédito,30,7,4,False,2024,10
2024-10-01 14:33:00,Dia,4454,Self-service,Self-service,Mousse de maracujá,Água,35.99,Crédito,37,8,4,False,2024,10
2024-10-01 11:38:00,Dia,2126,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,31,6,4,False,2024,10
2024-10-01 15:59:00,Dia,2560,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,30,9,5,False,2024,10
2024-10-01 13:52:00,Dia,805,Self-service,Self-service,Nenhuma,Laranja,34.0,Dinheiro,38,9,4,False,2024,10
2024-10-01 13:58:00,Dia,5219,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Débito,37,9,5,False,2024,10
2024-10-01 11:00:00,Dia,4197,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,37,10,5,False,2024,10
2024-10-01 15:50:00,Dia,2987,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,32,10,4,False,2024,10
2024-10-01 15:09:00,Dia,735,Self-service,Self-service,Mousse de maracujá,Água,35.99,Débito,37,8,5,False,2024,10
2024-10-01 15:40:00,Dia,441,Self-service,Self-service,Mousse de maracujá,Acerola,39.99,Refeição,35,8,5,False,2024,10
2024-10-01 12:32:00,Dia,3308,Self-service,Self-service,Nenhuma,Laranja,34.0,Débito,31,6,5,False,2024,10
2024-10-01 12:44:00,Dia,5587,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,33,10,5,False,2024,10
2024-10-01 13:41:00,Dia,1399,Self-service,Self-service,Nenhuma,Pepsi,32.0,Débito,37,5,4,False,2024,10
2024-10-01 11:56:00,Dia,760,Self-service,Self-service,Nenhuma,Maracujá,34.0,Crédito,39,5,5,False,2024,10
2024-10-01 11:09:00,Dia,4173,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,34,8,4,False,2024,10
2024-10-01 15:50:00,Dia,2115,Self-service,Self-service,Mousse de chocolate,Água,35.99,Refeição,40,7,5,False,2024,10
2024-10-01 15:29:00,Dia,1798,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,40,6,4,False,2024,10
2024-10-01 15:45:00,Dia,469,Self-service,Self-service,Mousse de maracujá,Guaraná Antarctica,37.99,Refeição,32,10,5,False,2024,10
2024-10-01 11:03:00,Dia,4279,Self-service,Self-service,Mousse de chocolate,Nenhuma,31.99,Refeição,30,5,4,False,2024,10
2024-10-01 12:39:00,Dia,4752,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,34,10,5,False,2024,10
2024-10-01 15:26:00,Dia,2723,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,38,8,5,False,2024,10
2024-10-01 13:59:00,Dia,2745,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,36,5,4,False,2024,10
2024-10-01 11:38:00,Dia,10,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,39,5,5,True,2024,10
2024-10-01 14:46:00,Dia,1622,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Débito,35,9,5,False,2024,10
