data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2025-04-01 15:17:00,Dia,446,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,35,5,5,False,2025,4
2025-04-01 15:11:00,Dia,5396,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,39,7,5,False,2025,4
2025-04-01 14:17:00,Dia,2994,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,40,7,4,False,2025,4
2025-04-01 11:15:00,Dia,5162,Self-service,Self-service,Pudim de leite,Fanta Laranja,37.99,Dinheiro,33,8,5,False,2025,4
2025-04-01 12:56:00,Dia,4755,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,37,7,5,False,2025,4
2025-04-01 15:08:00,Dia,5829,Self-service,Self-service,Nenhuma,Pepsi,32.0,Dinheiro,37,10,5,False,2025,4
2025-04-01 15:58:00,Dia,624,Self-service,Self-service,Picolé / sorvete simples,Fanta Uva,36.49,Refeição,40,6,4,False,2025,4
2025-04-01 15:42:00,Dia,883,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,30,7,5,False,2025,4
2025-04-01 15:30:00,Dia,4242,Self-service,Self-service,Mousse de chocolate,Guaraná Antarctica,37.99,Pix,36,6,5,False,2025,4
2025-04-01 11:07:00,Dia,3731,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,32,5,5,False,2025,4
2025-04-01 13:03:00,Dia,3548,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,30,9,5,False,2025,4
2025-04-01 11:42:00,Dia,771,Self-service,Self-service,Nenhuma,Coca-Cola,38.0,Débito,31,8,4,False,2025,4
2025-04-01 13:27:00,Dia,3364,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Refeição,36,5,5,False,2025,4
2025-04-01 13:46:00,Dia,5510,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,40,10,5,False,2025,4
2025-04-01 15:03:00,Dia,148,Self-service,Self-service,Mousse de chocolate,Sprite,37.99,Crédito,32,10,5,False,2025,4
2025-04-01 11:07:00,Dia,468,Self-service,Self-service,Mousse de chocolate,Água,35.99,Crédito,34,8,5,False,2025,4
2025-04-01 14:14:00,Dia,4829,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,31,8,4,False,2025,4
