data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2025-06-01 11:38:00,Dia,2394,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,33,8,5,False,2025,6
2025-06-01 14:44:00,Dia,894,Self-service,Self-service,Nenhuma,Maracujá,34.0,Crédito,35,6,3,False,2025,6
2025-06-01 14:34:00,Dia,4991,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Pix,34,7,5,False,2025,6
2025-06-01 15:44:00,Dia,5691,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,37,9,5,False,2025,6
2025-06-01 15:05:00,Dia,3231,Self-service,Self-service,Mousse de maracujá,Nenhuma,31.99,Crédito,31,8,5,False,2025,6
2025-06-01 11:01:00,Dia,5698,Self-service,Self-service,Mousse de maracujá,Guaraná Antarctica,37.99,Crédito,36,5,5,False,2025,6
2025-06-01 12:15:00,Dia,674,Self-service,Self-service,Nenhuma,Sprite,32.0,Dinheiro,31,7,5,False,2025,6
2025-06-01 15:07:00,Dia,1706,Self-service,Self-service,Nenhuma,Sprite,32.0,Crédito,39,7,5,False,2025,6
2025-06-01 14:34:00,Dia,5326,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Refeição,37,8,5,False,2025,6
2025-06-01 12:12:00,Dia,1123,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,34,9,4,False,2025,6
2025-06-01 15:37:00,Dia,152,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Débito,32,7,5,False,2025,6
2025-06-01 14:35:00,Dia,5187,Self-service,Self-service,Mousse de maracujá,Acerola,39.99,Débito,34,7,4,False,2025,6
2025-06-01 14:08:00,Dia,3607,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,35,10,5,False,2025,6
2025-06-01 11:00:00,Dia,501,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Crédito,37,6,4,False,2025,6
2025-06-01 11:56:00,Dia,4036,Self-service,Self-service,Nenhuma,Pepsi,32.0,Dinheiro,38,7,4,False,2025,6
2025-06-01 15:06:00,Dia,5855,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,35,8,4,False,2025,6
2025-06-01 15:46:00,Dia,4743,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,33,6,5,False,2025,6
2025-06-01 13:01:00,Dia,369,Self-service,Self-service,Nenhuma,Sprite,32.0,Pix,31,8,4,False,2025,6
2025-06-01 14:14:00,Dia,5858,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,34,9,5,False,2025,6
2025-06-01 12:37:00,Dia,1763,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,32,8,4,False,2025,6
2025-06-01 15:36:00,Dia,1639,Self-service,Self-service,Mousse de chocolate,Pepsi,43.99,Refeição,40,9,5,False,2025,6
2025-06-01 12:22:00,Dia,4562,Self-service,Self-service,Pudim de leite,Sprite,37.99,Crédito,34,5,5,False,2025,6
2025-06-01 11:15:00,Dia,5421,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,30,9,4,False,2025,6
2025-06-01 12:52:00,Dia,5438,Self-service,Self-service,Nenhuma,Pepsi,32.0,Dinheiro,36,7,5,False,2025,6
2025-06-01 15:10:00,Dia,290,Self-service,Self-service,Nenhuma,Pepsi,38.0,Débito,34,7,4,False,2025,6
2025-06-01 13:10:00,Dia,2787,Self-service,Self-service,Nenhuma,Pepsi,38.0,Pix,40,6,5,False,2025,6
2025-06-01 12:28:00,Dia,604,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,33,7,5,False,2025,6
2025-06-01 12:29:00,Dia,2086,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,33,9,5,False,2025,6
