data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2025-01-01 14:04:00,Dia,5239,Self-service,Self-service,Pudim de leite,Laranja,39.99,Crédito,40,6,4,False,2025,1
2025-01-01 12:55:00,Dia,2884,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Refeição,31,9,3,False,2025,1
2025-01-01 11:45:00,Dia,2097,Self-service,Self-service,Nenhuma,Pepsi,32.0,Dinheiro,38,9,5,True,2025,1
2025-01-01 15:16:00,Dia,3507,Self-service,Self-service,Nenhuma,Sprite,32.0,Dinheiro,37,10,5,False,2025,1
2025-01-01 14:38:00,Dia,820,Self-service,Self-service,Nenhuma,Água,30.0,Débito,37,5,5,False,2025,1
2025-01-01 13:27:00,Dia,4734,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Dinheiro,30,5,5,False,2025,1
2025-01-01 11:05:00,Dia,5998,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,31,8,5,False,2025,1
2025-01-01 12:13:00,Dia,3753,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Débito,38,7,5,False,2025,1
2025-01-01 13:57:00,Dia,1833,Self-service,Self-service,Picolé / sorvete simples,Água,34.49,Crédito,37,7,4,False,2025,1
2025-01-01 11:49:00,Dia,4395,Self-service,Self-service,Mousse de chocolate,Pepsi,37.99,Pix,34,5,4,False,2025,1
2025-01-01 13:30:00,Dia,1471,Self-service,Self-service,Pudim de leite,Laranja,39.99,Débito,36,9,5,False,2025,1
2025-01-01 15:06:00,Dia,3025,Self-service,Self-service,Mousse de chocolate,Água,35.99,Refeição,33,9,4,False,2025,1
2025-01-01 11:03:00,Dia,1002,Self-service,Self-service,Picolé / sorvete simples,Nenhuma,30.49,Dinheiro,34,6,5,False,2025,1
2025-01-01 11:37:00,Dia,3050,Self-service,Self-service,Nenhuma,Pepsi,38.0,Débito,34,8,4,False,2025,1
2025-01-01 13:02:00,Dia,5331,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,39,6,4,False,2025,1
2025-01-01 13:58:00,Dia,100,Self-service,Self-service,Pudim de leite,Fanta Uva,37.99,Pix,36,10,3,False,2025,1
2025-01-01 12:38:00,Dia,5595,Self-service,Self-service,Nenhuma,Água,30.0,Refeição,38,5,3,False,2025,1
2025-01-01 12:13:00,Dia,5730,Self-service,Self-service,Nenhuma,Acerola,34.0,Débito,39,7,5,False,2025,1
2025-01-01 14:38:00,Dia,4362,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Pix,38,5,4,False,2025,1
2025-01-01 12:43:00,Dia,4648,Self-service,Self-service,Pudim de leite,Abacaxi com hortelã,39.99,Dinheiro,37,8,5,False,2025,1
2025-01-01 12:43:00,Dia,5,Self-service,Self-service,Mousse de maracujá,Guaraná,43.99,Débito,32,9,5,False,2025,1
2025-01-01 11:42:00,Dia,5199,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,36,8,5,False,2025,1
2025-01-01 14:19:00,Dia,1097,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Refeição,33,5,5,False,2025,1
2025-01-01 14:44:00,Dia,3071,Self-service,Self-service,Nenhuma,Fanta,38.0,Crédito,40,6,5,False,2025,1
2025-01-01 11:23:00,Dia,3188,Self-service,Self-service,Picolé / sorvete simples,Pepsi,36.49,Crédito,32,5,4,False,2025,1
2025-01-01 13:22:00,Dia,4458,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,33,10,5,False,2025,1
2025-01-01 14:23:00,Dia,1692,Self-service,Self-service,Nenhuma,Água,30.0,Dinheiro,30,8,5,False,2025,1
2025-01-01 11:38:00,Dia,2968,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,37,7,5,False,2025,1
2025-01-01 11:34:00,Dia,2959,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Dinheiro,39,5,4,False,2025,1
2025-01-01 14:30:00,Dia,980,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Débito,33,7,5,False,2025,1
2025-01-01 11:10:00,Dia,482,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,36,7,4,False,2025,1
2025-01-01 13:38:00,Dia,2503,Self-service,Self-service,Pudim de leite,Coca-Cola,37.99,Débito,33,9,4,False,2025,1
2025-01-01 15:55:00,Dia,3089,Self-service,Self-service,Picolé / sorvete simples,Sprite,36.49,Dinheiro,31,6,4,False,2025,1
2025-01-01 15:14:00,Dia,5452,Self-service,Self-service,Nenhuma,Coca-Cola,38.0,Débito,37,9,5,False,2025,1
2025-01-01 11:47:00,Dia,1777,Self-service,Self-service,Nenhuma,Laranja,34.0,Dinheiro,39,9,5,False,2025,1
2025-01-01 11:44:00,Dia,2871,Self-service,Self-service,Pudim de leite,Pepsi,37.99,Crédito,35,5,4,False,2025,1
2025-01-01 14:09:00,Dia,946,Self-service,Self-service,Nenhuma,Maracujá,34.0,Pix,35,5,4,False,2025,1
2025-01-01 14:02:00,Dia,4207,Self-service,Self-service,Pudim de leite,Guaraná Antarctica,37.99,Refeição,37,6,5,False,2025,1
2025-01-01 11:27:00,Dia,2645,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Pix,30,7,5,False,2025,1
2025-01-01 13:56:00,Dia,4292,Self-service,Self-service,Nenhuma,Pepsi,32.0,Pix,31,9,4,False,2025,1
2025-01-01 13:32:00,Dia,4310,Self-service,Self-service,Nenhuma,Água,30.0,Débito,38,5,4,False,2025,1
2025-01-01 13:30:00,Dia,2826,Self-service,Self-service,Mousse de maracujá,Sprite,37.99,Crédito,31,8,5,False,2025,1
2025-01-01 14:03:00,Dia,2770,Self-service,Self-service,Mousse de chocolate,Pepsi,37.99,Refeição,32,8,4,False,2025,1
2025-01-01 15:32:00,Dia,4576,Self-service,Self-service,Mousse de maracujá,Abacaxi com hortelã,39.99,Crédito,37,6,4,False,2025,1
2025-01-01 13:25:00,Dia,130,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,39,7,5,False,2025,1
2025-01-01 15:46:00,Dia,986,Self-service,Self-service,Nenhuma,Água,30.0,Pix,39,10,5,False,2025,1
2025-01-01 13:39:00,Dia,4628,Self-service,Self-service,Nenhuma,Acerola,34.0,Débito,35,9,5,False,2025,1
2025-01-01 15:23:00,Dia,1774,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,33,7,5,False,2025,1
2025-01-01 14:33:00,Dia,2316,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,40,6,5,False,2025,1
2025-01-01 15:21:00,Dia,5045,Self-service,Self-service,Nenhuma,Guaraná,38.0,Débito,32,5,5,False,2025,1
2025-01-01 14:05:00,Dia,5860,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,33,7,5,False,2025,1
2025-01-01 12:46:00,Dia,1468,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Dinheiro,33,7,5,False,2025,1
2025-01-01 14:29:00,Dia,3387,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,34,10,5,False,2025,1
2025-01-01 15:40:00,Dia,3790,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Pix,40,5,5,False,2025,1
2025-01-01 11:55:00,Dia,2325,Self-service,Self-service,Nenhuma,Guaraná,38.0,Débito,33,7,5,False,2025,1
2025-01-01 11:25:00,Dia,1082,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Débito,37,6,5,False,2025,1
2025-01-01 13:58:00,Dia,1956,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,37,8,5,False,2025,1
2025-01-01 11:00:00,Dia,4709,Self-service,Self-service,Nenhuma,Pepsi,32.0,Débito,37,7,4,False,2025,1
2025-01-01 11:58:00,Dia,1040,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,31,5,4,False,2025,1
2025-01-01 13:34:00,Dia,5331,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Débito,30,5,4,False,2025,1
2025-01-01 12:21:00,Dia,1073,Self-service,Self-service,Mousse de maracujá,Nenhuma,31.99,Débito,35,9,5,False,2025,1
2025-01-01 14:04:00,Dia,1728,Self-service,Self-service,Nenhuma,Pepsi,32.0,Débito,30,5,5,False,2025,1
2025-01-01 11:35:00,Dia,5202,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Refeição,37,7,5,False,2025,1
2025-01-01 14:46:00,Dia,152,Self-service,Self-service,Nenhuma,Fanta,38.0,Débito,35,8,5,True,2025,1
2025-01-01 13:16:00,Dia,3079,Self-service,Self-service,Mousse de chocolate,Acerola,39.99,Pix,31,10,5,False,2025,1
2025-01-01 15:22:00,Dia,244,Self-service,Self-service,Nenhuma,Guaraná,38.0,Débito,32,8,5,False,2025,1
2025-01-01 14:54:00,Dia,778,Self-service,Self-service,Nenhuma,Maracujá,34.0,Débito,32,10,5,False,2025,1
2025-01-01 13:26:00,Dia,321,Self-service,Self-service,Nenhuma,Água,30.0,Pix,32,9,4,False,2025,1
2025-01-01 12:06:00,Dia,1033,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,32,6,5,False,2025,1
2025-01-01 11:51:00,Dia,4139,Self-service,Self-service,Mousse de maracujá,Maracujá,39.99,Débito,37,5,5,False,2025,1
2025-01-01 15:32:00,Dia,3672,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,33,5,5,False,2025,1
2025-01-01 14:18:00,Dia,625,Self-service,Self-service,Nenhuma,Guaraná,38.0,Crédito,40,7,5,False,2025,1
2025-01-01 15:05:00,Dia,775,Self-service,Self-service,Nenhuma,Laranja,34.0,Pix,39,6,4,False,2025,1
2025-01-01 14:47:00,Dia,1545,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,39,6,5,False,2025,1
2025-01-01 13:35:00,Dia,3135,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Dinheiro,32,7,5,False,2025,1
2025-01-01 13:46:00,Dia,2631,Self-service,Self-service,Nenhuma,Coca-Cola,38.0,Débito,37,8,5,False,2025,1
2025-01-01 15:52:00,Dia,5119,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,38,6,5,False,2025,1
2025-01-01 13:38:00,Dia,1265,Self-service,Self-service,Picolé / sorvete simples,Nenhuma,30.49,Crédito,32,9,4,False,2025,1
2025-01-01 13:36:00,Dia,3202,Self-service,Self-service,Nenhuma,Maracujá,34.0,Crédito,33,6,3,True,2025,1
2025-01-01 12:04:00,Dia,2541,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,40,6,5,False,2025,1
2025-01-01 14:23:00,Dia,4299,Self-service,Self-service,Picolé / sorvete simples,Sprite,36.49,Débito,38,5,5,False,2025,1
2025-01-01 14:22:00,Dia,2818,Self-service,Self-service,Picolé / sorvete simples,Sprite,36.49,Débito,40,9,5,False,2025,1
2025-01-01 14:15:00,Dia,4868,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,39,9,4,False,2025,1
2025-01-01 19:26:00,Noite,1348,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,49.9,Refeição,39,10,5,False,2025,1
2025-01-01 21:39:00,Noite,4681,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,49.9,Crédito,31,8,5,False,2025,1
2025-01-01 19:59:00,Noite,410,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,62.8,Débito,39,6,5,False,2025,1
2025-01-01 20:08:00,Noite,707,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,49.9,Débito,34,5,5,False,2025,1
2025-01-01 21:12:00,Noite,4185,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,49.9,Pix,31,7,5,False,2025,1
2025-01-01 21:07:00,Noite,3508,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,49.9,Débito,37,10,5,False,2025,1
