data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2024-08-01 15:10:00,Dia,2497,Self-service,Self-service,Nenhuma,Sprite,32.0,Pix,39,8,4,True,2024,8
2024-08-01 12:03:00,Dia,2692,Self-service,Self-service,Picolé / sorvete simples,Acerola,38.49,Crédito,39,9,5,False,2024,8
2024-08-01 15:09:00,Dia,1434,Self-service,Self-service,Mousse de chocolate,Abacaxi com hortelã,39.99,Refeição,33,8,5,False,2024,8
2024-08-01 14:15:00,Dia,5593,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Refeição,40,10,5,False,2024,8
2024-08-01 13:51:00,Dia,1181,Self-service,Self-service,Picolé / sorvete simples,Fanta Uva,36.49,Débito,31,6,5,False,2024,8
2024-08-01 11:27:00,Dia,1277,Self-service,Self-service,Nenhuma,Água,30.0,Dinheiro,32,6,4,False,2024,8
2024-08-01 12:32:00,Dia,5916,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,31,7,4,False,2024,8
2024-08-01 14:31:00,Dia,316,Self-service,Self-service,Nenhuma,Sprite,32.0,Dinheiro,35,5,5,False,2024,8
2024-08-01 13:12:00,Dia,3128,Self-service,Self-service,Nenhuma,Sprite,32.0,Pix,31,8,5,False,2024,8
2024-08-01 12:21:00,Dia,4667,Self-service,Self-service,Nenhuma,Pepsi,32.0,Dinheiro,33,9,5,False,2024,8
2024-08-01 14:56:00,Dia,363,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,40,9,4,False,2024,8
2024-08-01 15:18:00,Dia,4783,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,37,10,5,False,2024,8
2024-08-01 12:38:00,Dia,62,Self-service,Self-service,Nenhuma,Maracujá,34.0,Refeição,40,10,5,False,2024,8
2024-08-01 12:32:00,Dia,4303,Self-service,Self-service,Mousse de maracujá,Coca-Cola,37.99,Dinheiro,33,7,5,False,2024,8
2024-08-01 11:35:00,Dia,4371,Self-service,Self-service,Picolé / sorvete simples,Abacaxi com hortelã,38.49,Crédito,38,9,5,False,2024,8
2024-08-01 14:54:00,Dia,4359,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Dinheiro,40,8,4,False,2024,8
2024-08-01 13:01:00,Dia,3539,Self-service,Self-service,Nenhuma,Água,30.0,Crédito,34,5,5,False,2024,8
2024-08-01 14:26:00,Dia,1419,Self-service,Self-service,Nenhuma,Água,30.0,Débito,39,6,5,False,2024,8
2024-08-01 14:41:00,Dia,809,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,31,8,4,False,2024,8
2024-08-01 15:46:00,Dia,477,Self-service,Self-service,Pudim de leite,Água,35.99,Débito,30,5,4,False,2024,8
2024-08-01 13:37:00,Dia,5976,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Refeição,34,10,4,False,2024,8
2024-08-01 14:01:00,Dia,1816,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Dinheiro,33,7,5,False,2024,8
2024-08-01 14:26:00,Dia,5802,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,30,6,5,False,2024,8
2024-08-01 14:21:00,Dia,4082,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,30,9,5,False,2024,8
2024-08-01 11:27:00,Dia,3900,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,31,8,5,False,2024,8
